"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"West Virginia","West Virginia","Species of Concern","J00O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J00O","Critically Imperiled","2002-08-21","Kleptochthonius proserpinae","https://services.itis.gov/?q=tsn:198539","Proserpina Cave Pseudoscorpion","Arachnids","Species","Exact Match","Kleptochthonius proserpinae"
"West Virginia","West Virginia","Under Review in the Candidate or Petition Process","K07O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K07O","Imperiled","2009-03-02","Caecidotea cannula","https://services.itis.gov/?q=tsn:92727","An Isopod","Crustaceans","Species","Exact Match","Caecidotea cannula"
"Illinois,Iowa,Minnesota,Missouri,Nebraska,South Dakota,Wisconsin","Illinois,Iowa,Minnesota,Missouri,Nebraska,South Dakota,Wisconsin","Endangered","F009","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F009","Critically Imperiled","2010-06-25","Lampsilis higginsii","https://services.itis.gov/?q=tsn:80018","Higgins' eye","Mollusks","Species","Exact Match","Lampsilis higginsi, Lampsilis higginsii , Lampsilis higginsii"
"Tennessee","Tennessee","Resolved Taxon","I0IH","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0IH","Critically Imperiled","2002-08-21","Pseudanophthalmus tullahoma","https://services.itis.gov/?q=tsn:932041","Duck River cave beetle","Insects","Species","Exact Match","Pseudanophthalmus tullahoma"
"Oklahoma","Oklahoma","Status Undefined","K04V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K04V","Imperiled","2002-08-21","Caecidotea acuticarpa","https://services.itis.gov/?q=tsn:92717","a cave obligate isopod","Crustaceans","Species","Exact Match","Caecidotea acuticarpa"
"New Mexico,Texas","New Mexico,Texas","Endangered","E00V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E00V","Imperiled","1996-12-05","Gambusia nobilis","https://services.itis.gov/?q=tsn:165888","Pecos gambusia","Fish","Species","Exact Match","Gambusia nobilis"
"South Carolina","","Resolved Taxon","Q0A8","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0A8","Unranked","Unknown","Calamovilfa brevipilis","https://services.itis.gov/?q=tsn:41536","Pine-barrens Reed-grass","Plants","Species","Exact Match","Calamovilfa brevipilis"
"Georgia,Tennessee","Georgia","Under Review in the Candidate or Petition Process","R00M","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=R00M","Vulnerable","Unknown","Tsuga caroliniana","https://services.itis.gov/?q=tsn:183399","Carolina hemlock","Plants","Species","Exact Match","Tsuga caroliniana"
"Alabama,Kentucky,Mississippi,Tennessee,Virginia","Alabama,Kentucky,Mississippi,Tennessee,Virginia","Endangered","F01Y","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01Y","Imperiled","2000-08-29","Pleuronaia dolabelloides","https://services.itis.gov/?q=tsn:906914","slabside pearly mussel","Mollusks","Species","Exact Match","Lexingtonia dolabelloides, Pleuronaia dolabelloides, Pleuronaia dolabelloides*"
"Texas","","Species of Concern","S00A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=S00A","Imperiled","Unknown","Isoetes lithophila","https://services.itis.gov/?q=tsn:503214","Rock quillwort","Plants","Species","Exact Match","Isoetes lithophila"
"Texas","Texas","Resolved Taxon","J02T","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J02T","Critically Imperiled","2002-08-21","Eidmannella reclusa","https://services.itis.gov/?q=tsn:855736","A cave obligate spider","Arachnids","Species","Exact Match","Eidmannella reclusa (Gertsch), Eidmannella reclusa"
"Alabama,Arkansas,Florida,Georgia,Illinois,Indiana,Kentucky,Louisiana,Maryland,Mississippi,Missouri,North Carolina,Oklahoma,South Carolina,Tennessee,Texas,Virginia","Alabama,Arkansas,Florida,Georgia,Illinois,Indiana,Kentucky,Louisiana,Maryland,Mississippi,Missouri,North Carolina,Oklahoma,South Carolina,Tennessee,Texas,Virginia","Species of Concern","A0CF","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0CF","Apparently Secure","2015-03-11","Myotis austroriparius","https://services.itis.gov/?q=tsn:179993","southeastern myotis","Mammals","Species","Exact Match","Myotis austroriparius, Myotis austroiparius, Myotis austroriparius "
"Texas","","Species of Concern","Q1IK","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1IK","Imperiled","Unknown","Polemonium pauciflorum ssp. hinckleyi","https://services.itis.gov/?q=tsn:31021","Hinckley's polemonium","Plants","Subspecies","Exact Match","Polemonium pauciflorum subsp. hinckleyi"
"Georgia,South Carolina,Tennessee","Georgia","Threatened","Q2GF","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2GF","Imperiled","2013-11-26","Platanthera integrilabia","https://services.itis.gov/?q=tsn:43429","white fringeless orchid","Plants","Species","Exact Match","Platanthera integrilabia"
"Tennessee","Tennessee","Status Undefined","J01O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J01O","Critically Imperiled","2002-08-21","Kleptochthonius magnus","https://services.itis.gov/?q=tsn:198489","(a cave obligate pseudoscorpion)","Arachnids","Species","Exact Match","Kleptochthonius magnus"
"Alabama,Florida","Alabama,Florida","Endangered","F02G","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F02G","Critically Imperiled","1997-02-03","Fusconaia rotulata","https://services.itis.gov/?q=tsn:906929","round ebonyshell","Mollusks","Species","Exact Match","Reginaia rotulata, Fusconaia rotulata"
"Georgia","Georgia","Endangered","F026","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F026","Critically Imperiled","2009-01-07","Elliptio spinosa","https://services.itis.gov/?q=tsn:79969","Altamaha spinymussel","Mollusks","Species","Exact Match","Elliptio spinosa"
"West Virginia","","Resolved Taxon","Q29G","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q29G","Apparently Secure","Unknown","Eriogonum allenii","https://services.itis.gov/?q=tsn:21059","shale barren buckwheat","Plants","Species","Exact Match","Eriogonum allenii"
"New Mexico,Texas","New Mexico,Texas","Threatened","E04F","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E04F","Imperiled","1996-12-05","Notropis simus pecosensis","https://services.itis.gov/?q=tsn:201913","Pecos bluntnose shiner","Fish","Subspecies","Exact Match","Notropis simus pecosensis"
"Tennessee","Tennessee","Status Undefined","J01N","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J01N","Critically Imperiled","2002-08-21","Kleptochthonius tantalus","https://services.itis.gov/?q=tsn:198551","(a cave obligate pseudoscorpion)","Arachnids","Species","Exact Match","Kleptochthonius tantalus"
"Texas","","Resolved Taxon","Q1FB","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1FB","Critically Imperiled","Unknown","Perityle warnockii","https://services.itis.gov/?q=tsn:38230","Warnock's rockdaisy","Plants","Species","Exact Match","Perityle warnockii"
"Tennessee","Tennessee","Species of Concern","J00U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J00U","Critically Imperiled","2002-08-21","Nesticus dilutus","https://services.itis.gov/?q=tsn:862752","Grassy Creek Cave Spider","Arachnids","Species","Exact Match","Nesticus dilutus"
"Indiana,Kentucky,Michigan,Ohio,Tennessee","Illinois,Indiana,Iowa,Kentucky,Michigan,Ohio,Tennessee","Threatened","C03X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C03X","Vulnerable","2005-09-23","Nerodia erythrogaster neglecta","https://services.itis.gov/?q=tsn:209343","Copperbelly Water Snake","Reptiles","Subspecies","Exact Match","Nerodia erythrogaster neglecta"
"North Carolina","North Carolina","Under Review in the Candidate or Petition Process","F03C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03C","Critically Imperiled","1998-11-07","Lampsilis fullerkati","https://services.itis.gov/?q=tsn:80017","Waccamaw fatmucket","Mollusks","Species","Exact Match","Lampsilis fullerkati"
"Mississippi","Mississippi","Endangered","B04I","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B04I","Critically Imperiled","1997-01-05","Grus canadensis pulla","https://services.itis.gov/?q=tsn:202247","Mississippi Sandhill Crane","Birds","Subspecies","Exact Match","Grus canadensis pulla"
"Georgia,North Carolina,Tennessee","Georgia,Tennessee","Under Review in the Candidate or Petition Process","I0DU","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0DU","Critically Imperiled","1999-01-13","Ophiogomphus edmundo","https://services.itis.gov/?q=tsn:101748","Edmund's Snaketail","Insects","Species","Fuzzy Match","Ophiogomphus edmundo, Ophiogomphus edumudo"
"Tennessee,Virginia","Tennessee,Virginia","Threatened","E01X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E01X","Critically Imperiled","2000-02-04","Erimystax cahni","https://services.itis.gov/?q=tsn:163820","slender chub","Fish","Species","Exact Match","Erimystax cahni"
"Georgia,South Carolina","Georgia","Resolved Taxon","Q0BP","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0BP","Vulnerable","Unknown","Carex biltmoreana","https://services.itis.gov/?q=tsn:39523","stiff sedge","Plants","Species","Exact Match","Carex biltmoreana"
"Tennessee","Tennessee","Under Review in the Candidate or Petition Process","G09G","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G09G","Critically Imperiled","1999-09-14","Elimia teres","https://services.itis.gov/?q=tsn:71838","elegant elimia","Mollusks","Species","Exact Match","Elimia teres"
"Tennessee","Tennessee","Species of Concern","I0JA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JA","Critically Imperiled","2002-08-21","Pseudanophthalmus engelhardti","https://services.itis.gov/?q=tsn:931992","Engelhardt's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus engelhardti"
"Tennessee","Tennessee","Species of Concern","I0JQ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JQ","Critically Imperiled","2002-08-21","Pseudanophthalmus jonesi","https://services.itis.gov/?q=tsn:110137","Grassy Cove cave beetle","Insects","Species","Exact Match","Pseudanophthalmus jonesi"
"Tennessee,Virginia","Tennessee,Virginia","Species of Concern","I0JV","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JV","Critically Imperiled","2002-08-21","Pseudanophthalmus longiceps","https://services.itis.gov/?q=tsn:932006","long-headed cave beetle","Insects","Species","Exact Match","Pseudanophthalmus longiceps"
"Alabama,Kentucky,Ohio,Tennessee,Virginia","Alabama,Kentucky,Tennessee,Virginia","Endangered","F01X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F01X","Critically Imperiled","1996-11-25","Hemistena lata","https://services.itis.gov/?q=tsn:80350","cracking pearly mussel","Mollusks","Species","Exact Match","Hemistena lata"
"Florida,Georgia","","Species of Concern","I0NX","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0NX","Unranked","Unknown","Idia gopheri","https://services.itis.gov/?q=tsn:939157","Tortoise commensal noctuid moth","Insects","Species","Exact Match","Idia gopheri"
"Tennessee","Tennessee","Species of Concern","I0K2","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0K2","Critically Imperiled","2002-08-21","Pseudanophthalmus paradoxus","https://services.itis.gov/?q=tsn:932015","sensabush cave beetle","Insects","Species","Exact Match","Pseudanophthalmus paradoxus"
"Tennessee","Tennessee","Resolved Taxon","I0K4","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0K4","Possibly Extirpated","2005-01-21","Pseudanophthalmus paulus","https://services.itis.gov/?q=tsn:932016","Noblett's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus paulus"
"Alabama,Tennessee","Alabama,Tennessee","Under Review in the Candidate or Petition Process","F02U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F02U",NA,NA,"Pleurobema rubellum","https://services.itis.gov/?q=tsn:80112","Warrior pigtoe","Mollusks","Species","Exact Match","Pleurobema rubellum"
"Tennessee,Virginia","Kentucky,Tennessee,Virginia","Endangered","E078","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E078",NA,NA,"Etheostoma percnurum","https://services.itis.gov/?q=tsn:553380","duskytail darter","Fish","Species","Exact Match","Etheostoma percnurum"
"Tennessee","Tennessee","Species of Concern","I0KK","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0KK","Critically Imperiled","2002-08-21","Pseudanophthalmus sidus","https://services.itis.gov/?q=tsn:110141","Meridith Cave beetle","Insects","Species","Exact Match","Pseudanophthalmus sidus"
"Texas","Texas","Endangered","K019","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K019","Critically Imperiled","2002-08-21","Stygobromus pecki","https://services.itis.gov/?q=tsn:93919","Peck's cave amphipod","Crustaceans","Species","Fuzzy Match","Stygobromus pecki , Stgobromus pecki"
"Tennessee","Tennessee","Species of Concern","I0KP","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0KP","Critically Imperiled","2002-08-21","Pseudanophthalmus ventus","https://services.itis.gov/?q=tsn:932044","Pseudanophthalmus ventus","Insects","Species","Exact Match","Pseudanophthalmus ventus"
"Tennessee","Tennessee","Species of Concern","I0KR","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0KR","Critically Imperiled","2002-08-21","Pseudanophthalmus wallacei","https://services.itis.gov/?q=tsn:932046","Wallace's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus wallacei"
"Tennessee","","Species of Concern","Q13Z","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q13Z","Vulnerable","Unknown","Lilium grayi","https://services.itis.gov/?q=tsn:42725","Gray's lily","Plants","Species","Exact Match","Lilium grayi"
"Georgia,Tennessee","","Under Review in the Candidate or Petition Process","Q3PO","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3PO","Imperiled","2008-09-30","Solidago arenicola","https://services.itis.gov/?q=tsn:780513","southern racemose goldenrod","Plants","Species","Exact Match","Solidago arenicola"
"Virginia","Virginia","Under Review in the Candidate or Petition Process","K02E","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K02E","Critically Imperiled","2002-08-21","Lirceus culveri","https://services.itis.gov/?q=tsn:92682","Rye Cove cave isopod","Crustaceans","Species","Exact Match","Lirceus culveri"
"Arizona,Colorado,Idaho,Kansas,Nebraska,Nevada,North Dakota,Oklahoma,Oregon,South Dakota,Texas,Utah,Washington,Wyoming","Arizona,California,Colorado,Idaho,Kansas,Montana,Nebraska,Nevada,New Mexico,North Dakota,Oklahoma,Oregon,South Dakota,Texas,Utah,Washington,Wyoming","Resolved Taxon","B06X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B06X","Apparently Secure (breeding), Apparently Secure (non-breeding)","1997-01-05","Buteo regalis","https://services.itis.gov/?q=tsn:175377","Ferruginous Hawk","Birds","Species","Exact Match","Buteo regalis"
"Connecticut,Delaware,District of Columbia,Maine,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,South Carolina,Vermont,Virginia,West Virginia","Connecticut,Delaware,District of Columbia,Georgia,Maine,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,Rhode Island,South Carolina,Vermont,Virginia,West Virginia","Under Review in the Candidate or Petition Process","F03D","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03D","Vulnerable","1998-10-24","Alasmidonta varicosa","https://services.itis.gov/?q=tsn:79920","brook floater","Mollusks","Species","Fuzzy Match","Alasmidonta varicosa, Alasmidonta varicose"
"Alabama,Georgia,Tennessee","Alabama,Georgia,Tennessee","Endangered","F039","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F039","Critically Imperiled","1997-09-27","Medionidus parvulus","https://services.itis.gov/?q=tsn:80265","Coosa moccasinshell","Mollusks","Species","Exact Match","Medionidus parvulus"
"Virginia,West Virginia","Virginia,West Virginia","Threatened","K008","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K008","Vulnerable","2002-08-21","Antrolana lira","https://services.itis.gov/?q=tsn:92263","Madison Cave isopod","Crustaceans","Species","Exact Match","Antrolana lira"
"Arkansas,Illinois,North Carolina,Oklahoma","Illinois,Oklahoma","Candidate","I0LJ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0LJ","Critically Imperiled","1999-08-12","Papaipema eryngii","https://services.itis.gov/?q=tsn:939774","Rattlesnake Master Borer","Insects","Species","Exact Match","Papaipema eryngii"
"Alabama,Arkansas,California,Connecticut,Delaware,District of Columbia,Florida,Georgia,Illinois,Indiana,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,New Hampshire,New Jersey,New York,North Carolina,Ohio,Pennsylvania,Rhode Island,South Carolina,Tennessee,Texas,Vermont,Virginia,West Virginia,Wisconsin","Alabama,Arkansas,California,Connecticut,Delaware,District of Columbia,Florida,Georgia,Illinois,Indiana,Iowa,Kansas,Kentucky,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,New Hampshire,New Jersey,New York,North Carolina,Ohio,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,Tennessee,Texas,Vermont,Virgin Islands,Virginia,West Virginia","Species of Concern","B092","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B092","Secure (breeding), Secure (non-breeding)","1997-03-19","Ixobrychus exilis","https://services.itis.gov/?q=tsn:174846","Least Bittern","Birds","Species","Exact Match","Ixobrychus exilis , Ixobrychus  exilis, Ixobrychus exilis"
"Arkansas,Florida,Illinois,Iowa,Louisiana,Minnesota,Mississippi,Missouri,Oklahoma,Wisconsin","Arkansas,Florida,Illinois,Iowa,Louisiana,Minnesota,Mississippi,Missouri,Oklahoma,Tennessee,West Virginia,Wisconsin","Resolved Taxon","E0BP","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0BP","Vulnerable","1996-12-05","Crystallaria asprella","https://services.itis.gov/?q=tsn:201982","crystal darter","Fish","Species","Exact Match","Crystallaria asprella , Ammocrypta (Crystallaria) asprella, Ammocrypta asprella, Crystallaria asprella"
"Louisiana,Texas","Texas","Resolved Taxon","I0ND","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0ND","Possibly Extirpated","2011-09-12","Euphyes bayensis","https://services.itis.gov/?q=tsn:706606","Bay Skipper","Insects","Species","Exact Match","Euphyes bayensis , Euphyes bayensis"
"Texas","Texas","Resolved Taxon","K07S","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K07S","Critically Imperiled","1996-02-19","Procambarus nueces","https://services.itis.gov/?q=tsn:650385","Nueces crayfish","Crustaceans","Species","Exact Match","Procambarus nueces"
"Florida","Florida,Puerto Rico","Threatened","E0DA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0DA","Unranked","Unknown","Epinephelus striatus","https://services.itis.gov/?q=tsn:167706","Nassau grouper","Fish","Species","Exact Match","Epinephelus striatus"
"Arkansas,Oklahoma","Arkansas,Oklahoma","Resolved Taxon","D01F","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D01F","Imperiled","1996-11-05","Plethodon ouachitae","https://services.itis.gov/?q=tsn:173665","Rich Mountain Salamander","Amphibians","Species","Exact Match","Plethodon ouachitae"
"Connecticut,Delaware,District of Columbia,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,Vermont,Virginia","Connecticut,Delaware,District of Columbia,Maryland,Massachusetts,New Hampshire,New Jersey,New York,North Carolina,Pennsylvania,Vermont,Virginia","Endangered","F029","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F029","Critically Imperiled","2006-07-14","Alasmidonta heterodon","https://services.itis.gov/?q=tsn:79917","dwarf wedge mussel","Mollusks","Species","Exact Match","Alasmidonta heterodon , Alasmidonta heterodon"
"Alabama","Alabama","Threatened","G04X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G04X","Imperiled","2006-11-28","Tulotoma magnifica","https://services.itis.gov/?q=tsn:70340","tulotoma","Mollusks","Species","Exact Match","Tulotoma magnifica"
"North Carolina,Tennessee","Tennessee","Resolved Taxon","G03C","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G03C","Critically Imperiled","2002-10-08","Fumonelix archeri","https://services.itis.gov/?q=tsn:567613","Ocoee covert","Mollusks","Species","Exact Match","Fumonelix archeri"
"North Carolina,Tennessee","Tennessee","Resolved Taxon","G05X","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G05X","Critically Imperiled","2002-10-08","Fumonelix orestes","https://services.itis.gov/?q=tsn:567616","engraved covert","Mollusks","Species","Exact Match","Fumonelix orestes"
"North Carolina,Tennessee","Tennessee","Resolved Taxon","G03I","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G03I","Imperiled","2003-07-11","Paravitrea clappi","https://services.itis.gov/?q=tsn:77210","Mirey Ridge supercoil","Mollusks","Species","Exact Match","Paravitrea clappi"
"North Carolina,Tennessee","Tennessee","Species of Concern","G08V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G08V","Critically Imperiled","2002-10-08","Paravitrea varidens","https://services.itis.gov/?q=tsn:77239","roan supercoil","Mollusks","Species","Exact Match","Paravitrea varidens"
"Georgia,South Carolina","","Under Review in the Candidate or Petition Process","Q2PM","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2PM","Imperiled","Unknown","Lobelia boykinii","https://services.itis.gov/?q=tsn:34510","Boykin's lobelia","Plants","Species","Exact Match","Lobelia boykinii"
"Texas","","Under Review in the Candidate or Petition Process","Q2TQ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2TQ","Critically Imperiled","Unknown","Glossopetalon texense","https://services.itis.gov/?q=tsn:502809","Texas greasebush","Plants","Species","Exact Match","Glossopetalon texense"
"New Jersey,Tennessee,Wyoming","Idaho,Montana,North Carolina,Ohio,Oregon,Tennessee,Virginia,Wyoming","Resolved Taxon","A0HS","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0HS","Secure","1996-09-05","Martes pennanti","https://services.itis.gov/?q=tsn:180560","Fisher","Mammals","Species","Exact Match","Martes pennanti"
"Virginia","Virginia","Under Review in the Candidate or Petition Process","I0JJ","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0JJ","Critically Imperiled","2002-08-21","Pseudanophthalmus hubbardi","https://services.itis.gov/?q=tsn:110126","Hubbard's cave beetle","Insects","Species","Exact Match","Pseudanophthalmus hubbardi"
"Tennessee","","Resolved Taxon","Q00L","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q00L","Secure","Unknown","Agalinis setacea","https://services.itis.gov/?q=tsn:33013","threadleaf false foxglove","Plants","Species","Exact Match","Agalinis setacea"
"Arkansas","Arkansas","Under Review in the Candidate or Petition Process","E01H","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E01H","Critically Imperiled","1996-12-05","Noturus taylori","https://services.itis.gov/?q=tsn:164026","Caddo madtom","Fish","Species","Exact Match","Noturus taylori"
"Arizona,California,Connecticut,Delaware,Iowa,Kentucky,Maine,Maryland,Massachusetts,Michigan,New Jersey,New York,Pennsylvania,West Virginia,Wisconsin","California,Connecticut,Delaware,Iowa,Kentucky,Maine,Maryland,Massachusetts,Michigan,Missouri,Nebraska,New Jersey,New York,Ohio,Pennsylvania,Rhode Island,Vermont,West Virginia","Species of Concern","B0E3","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0E3","Secure (breeding), Secure (non-breeding)","1997-01-05","Asio otus","https://services.itis.gov/?q=tsn:177932","Long-eared Owl","Birds","Species","Exact Match","Asio otus"
"Missouri,Nebraska,Texas","Georgia,Missouri,Nebraska","Under Review in the Candidate or Petition Process","Q38Y","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q38Y","Imperiled","2007-08-29","Schoenoplectus hallii","https://services.itis.gov/?q=tsn:507789","Hall's bulrush","Plants","Species","Exact Match","Schoenoplectus hallii, Schoenoplectus hallii "
"Georgia,Tennessee","Georgia","Species of Concern","Q081","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q081","Vulnerable","Unknown","Aureolaria patula","https://services.itis.gov/?q=tsn:33487","spreading yellow false foxglove","Plants","Species","Exact Match","Aureolaria patula"
"Georgia,Tennessee","","Under Review in the Candidate or Petition Process","Q0A7","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0A7","Imperiled","Unknown","Calamovilfa arcuata","https://services.itis.gov/?q=tsn:41535","Cumberland Sandreed","Plants","Species","Exact Match","Calamovilfa arcuata"
"Tennessee","","Species of Concern","Q30E","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q30E","Imperiled","Unknown","Cardamine clematitis","https://services.itis.gov/?q=tsn:22786","small mountain bittercress","Plants","Species","Exact Match","Cardamine clematitis"
"Connecticut,Delaware,District of Columbia,Florida,Georgia,Illinois,Indiana,Iowa,Kentucky,Louisiana,Maryland,Massachusetts,Michigan,Minnesota,New Hampshire,New Jersey,New York,North Carolina,Oklahoma,Pennsylvania,South Carolina,Tennessee,Vermont,Virginia,West Virginia,Wisconsin","Connecticut,Delaware,Georgia,Indiana,Iowa,Kentucky,Maryland,Massachusetts,Michigan,Minnesota,New Hampshire,New Jersey,New York,North Carolina,Ohio,Pennsylvania,Tennessee,Texas,Vermont,Virginia,West Virginia,Wisconsin","Under Review in the Candidate or Petition Process","B0G4","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0G4","Apparently Secure (breeding)","1997-03-19","Vermivora chrysoptera","https://services.itis.gov/?q=tsn:178852","Golden-winged Warbler","Birds","Species","Exact Match","Vermivora chrysoptera , Vermivora chrysoptera"
"Texas","","Species of Concern","Q0LN","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0LN","Imperiled","Unknown","Dalea reverchonii","https://services.itis.gov/?q=tsn:26643","Comanche Peak prairie clover","Plants","Species","Exact Match","Dalea reverchonii"
"South Carolina,Tennessee","Georgia","Resolved Taxon","Q0H2","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0H2","Vulnerable","Unknown","Coreopsis latifolia","https://services.itis.gov/?q=tsn:37140","broadleaf tickseed","Plants","Species","Exact Match","Coreopsis latifolia"
"Tennessee","Tennessee","Species of Concern","G01Q","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G01Q","Critically Imperiled","2002-10-08","Helicodiscus hexodon","https://services.itis.gov/?q=tsn:77363","toothy coil","Mollusks","Species","Exact Match","Helicodiscus hexodon"
"Georgia,Tennessee","Georgia,Missouri","Status Undefined","Q3IU","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3IU","Imperiled","2015-06-17","Desmodium ochroleucum","https://services.itis.gov/?q=tsn:25814","cream ticktrefoil","Plants","Species","Exact Match","Desmodium ochroleucum"
"Florida","Florida","Species of Concern","I0A7","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0A7","Critically Imperiled","2005-08-12","Oxyethira florida","https://services.itis.gov/?q=tsn:115801","Florida Cream And Brown Microcaddisfly","Insects","Species","Exact Match","Oxyethira florida"
"West Virginia","West Virginia","Species of Concern","M006","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=M006","Critically Imperiled","2002-08-21","Sphalloplana culveri","https://services.itis.gov/?q=tsn:1042661","Culver's Planarian","Other Invertebrates","Species","Exact Match","Sphalloplana culveri"
"Tennessee","","Species of Concern","Q2TC","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2TC","Vulnerable","2003-11-07","Elymus svensonii","https://services.itis.gov/?q=tsn:502281","Svenson's Wild-rye","Plants","Species","Exact Match","Elymus svensonii"
